ID,Title,Publisher,Format,Subjects,,Length,Avergae of missing value
9adbef1c76f111eb83b2f06e0bc7d76e,Focus D&R,Mondadori Scienza S.p.A.,magazine,Science,,7,
9b148b6676f111ebaabaf06e0bc7d76e,Muy Interesante Junior,Editorial Televisa SA de CV,magazine,Kids & Teens,,12,
9b5318ae76f111eb817df06e0bc7d76e,Australian How To Paint,Sunray Publications Pty Ltd,magazine,Art & Architecture,,18,
9b920d1f76f111eb9a70f06e0bc7d76e,Model Airplane News,Air Age Media,magazine,Men's Lifestyle,,15,
9bcd687576f111eba8c4f06e0bc7d76e,Market Watch,M Shanken Communications,magazine,Food & Wine,,11,
9c19565476f111eb9ebaf06e0bc7d76e,stern,DPV Deutscher Pressevertrieb,magazine,News & Politics,,15,
9c651bc076f111ebb7b9f06e0bc7d76e,Interiores,"Prisma Publicaciones 2002, S.L.",magazine,Home & Garden,,13,
9cab438a76f111eb80f6f06e0bc7d76e,ZiNG Caribbean,Gecko Publishing Ltd,magazine,Travel & Outdoor,,16,
9cf0223176f111ebbd97f06e0bc7d76e,The Total 911 Collection,Future Publishing Ltd,magazine,Cars & Motorcycles,,18,
9d2c5e9976f111eb8380f06e0bc7d76e,Weekend Quilting,Immediate Media Company London Limited,magazine,Crafts,,6,
9d6ac46076f111eb902ff06e0bc7d76e,Classic Car Price Guide,Dennis Publishing UK,magazine,Cars & Motorcycles,,18,
9dab078e76f111ebac26f06e0bc7d76e,Viajes NG,RBA Revistas S.L.,magazine,Travel & Outdoor,,16,
9de8dfc976f111ebb4ebf06e0bc7d76e,Classic Gaming: Volume 1,Future Publishing Ltd,magazine,Tech & Gaming,,13,
9e1fca6676f111eb92b9f06e0bc7d76e,Hoop-La!,Immediate Media Company London Limited,magazine,none,,4,
9e5af0e476f111eb87faf06e0bc7d76e,Britain?s greatest battles,Immediate Media Company London Limited,magazine,Culture & Literature,,20,
9e96504476f111ebbad9f06e0bc7d76e,iPad App Directory Vol 4,Future Publishing Ltd,magazine,Tech & Gaming,,13,
9edd4ad976f111eb87bdf06e0bc7d76e,Psychologies,Kelsey Publishing Group,magazine,Women's Lifestyle,,17,
9f2aeb6376f111eba104f06e0bc7d76e,Colouring Book: Wildlife and Nature,Nuclear Enterprises Pty Ltd,magazine,Art & Architecture,,18,
9f6d6dd276f111eba11ef06e0bc7d76e,Fly Fisherman,"KSE Sportsman Media, Inc.",magazine,Hunting & Fishing,,17,
9faa9d8376f111eb81b4f06e0bc7d76e,HÑnt Extra,Aller Media AB,magazine,Celebrity & Gossip,,18,
9feade9776f111eb8c63f06e0bc7d76e,L'Officiel Hommes Italia,Les Editions Jalou,magazine,Fashion,,7,
a02972d776f111eb8e59f06e0bc7d76e,TV y Novelas MÇxico,Editorial Televisa SA de CV,magazine,Celebrity & Gossip,,18,
a06c3c5676f111ebbe25f06e0bc7d76e,Huisgenoot,Media 24 Ltd,magazine,Celebrity & Gossip,,18,
a0ff149f76f111ebb20bf06e0bc7d76e,epicure,Magazines Integrated Pte. Ltd.,magazine,Food & Wine,,11,
a1417da476f111eb9cc5f06e0bc7d76e,Future Music,Future Publishing Ltd,magazine,"Movies, TV & Music",,18,
a186283676f111eb94bff06e0bc7d76e,Kiteworld Magazine,328 Media Ltd.,magazine,Sports,,6,
a1bffd2276f111eb97daf06e0bc7d76e,Men's Health Dad,Motor Presse Hearst GmbH & Co KG Verlagsg,magazine,Men's Lifestyle,,15,
a240a6a276f111ebbed7f06e0bc7d76e,You South Africa,Media 24 Ltd,magazine,Celebrity & Gossip,,18,
a27eb35b76f111eb9204f06e0bc7d76e,good design cafe,"SHOTENKENCHIKU-SYA PUBLISHING CO., LTD.",magazine,Photography,,11,
a2bae0f576f111eb82e0f06e0bc7d76e,The Illustrated Diamond Jubilee,Haymarket Media Group Ltd,magazine,Celebrity & Gossip,,18,
a2fdbbec76f111eb9b1cf06e0bc7d76e,Vanidades MÇxico,Editorial Televisa SA de CV,magazine,Women's Lifestyle,,17,
a3477f0276f111ebbc04f06e0bc7d76e,La Moto,Motorpress Iberica,magazine,Cars & Motorcycles,,18,
a404c98a76f111ebaba8f06e0bc7d76e,1116 Design Tips,Future Publishing Ltd,magazine,Art & Architecture,,18,
a44b9db676f111ebadf3f06e0bc7d76e,New Scientist,New Scientist Ltd,magazine,Science,,7,
a499bd6176f111ebbbcef06e0bc7d76e,Model Railroader,Kalmbach Publishing Co. - Magazines,magazine,Crafts,,6,
a4e497c876f111eba752f06e0bc7d76e,Focus Junior,Mondadori Scienza S.p.A.,magazine,Kids & Teens,,12,
a528fbaa76f111ebb72ff06e0bc7d76e,Closer C'est leur Histoire HS,Reworld Media Magazines,magazine,none,,4,
a5713c5276f111eba31ef06e0bc7d76e,GQ JAPAN,Conde Nast Japan LLC,magazine,Men's Lifestyle,,15,
a5ad4a4076f111eba89ef06e0bc7d76e,NaturApotheke,falkemedia GmbH & Co. KG.,magazine,Health & Fitness,,16,
a5e992ee76f111eb82a1f06e0bc7d76e,Claves de la Raz¢n Pr†ctica,Factor°a Prisa Noticias SL,magazine,Culture & Literature,,20,
a61e3dbe76f111eb8d87f06e0bc7d76e,Easy Meals,Hearst,magazine,Food & Wine,,11,
a657834276f111eb8f27f06e0bc7d76e,êchos Vedettes,TVA Publications Inc.,magazine,Celebrity & Gossip,,18,
a69b268176f111eb9da8f06e0bc7d76e,Classic & Vintage Commercials,Kelsey Publishing Group,magazine,Men's Lifestyle,,15,
a6d5c0a776f111eb9888f06e0bc7d76e,Colouring Book: Egyptian Treasures,Nuclear Enterprises Pty Ltd,magazine,Art & Architecture,,18,
a718e3df76f111eb9c3af06e0bc7d76e,Ciclismo a Fondo,Motorpress Iberica,magazine,Sports,,6,
a76065ac76f111eb85b3f06e0bc7d76e,I.T. For Small Businesses,Dennis Publishing UK,magazine,Business & Finance,,18,
a7a936b276f111eb82c3f06e0bc7d76e,Fashion Week,Les Editions Jalou,magazine,Fashion,,7,
a7e79f5a76f111ebb083f06e0bc7d76e,FA Cup Final 2012 Liverpool v Chelsea,Haymarket Media Group Ltd,magazine,Sports,,6,
a831033176f111eb9a80f06e0bc7d76e,How to Set Up an Online Business ,Dennis Publishing UK,magazine,none,,4,
a8706e0b76f111eb9591f06e0bc7d76e,Yoga Kitties: A Stress Relieving Adult Coloring Book,Blue Star Press,magazine,Art & Architecture,,18,
a8aed66b76f111ebbce6f06e0bc7d76e,ImagineFX Presents: The Digital Artist's Survival Guide,Future Publishing Ltd,magazine,none,,4,
a8ee8e8376f111eb8984f06e0bc7d76e,Woman's Day - Last Minute Christmas,Hearst,magazine,Women's Lifestyle,,17,
a931d18d76f111ebb230f06e0bc7d76e,Gramophone Magazine,Mark Allen Business & Leisure,magazine,"Movies, TV & Music",,18,
a96a500876f111eb8f6ef06e0bc7d76e,Wellbeing Moon Calendar,Universal Wellbeing PTY Limited,magazine,Women's Lifestyle,,17,
a9ab172476f111eb9997f06e0bc7d76e,T£ MÇxico,Editorial Televisa SA de CV,magazine,Kids & Teens,,12,
a9e937f476f111eb9254f06e0bc7d76e,Pleine Vie,Reworld Media Magazines,magazine,Women's Lifestyle,,17,
aa67185076f111eba1edf06e0bc7d76e,Les TrÇsors de Picsou,Disney Hachette Presse,magazine,Kids & Teens,,12,
aaa7137f76f111eb9b22f06e0bc7d76e,Men?s Health 15 Min workouts,Media 24 Ltd,magazine,Health & Fitness,,16,
aaed328376f111eb9449f06e0bc7d76e,PC Home,PC home Publication Group,magazine,none,,4,
ab3035a876f111ebaf3af06e0bc7d76e,Marlin,Bonnier Corporation,magazine,Boating & Aviation,,18,
ab6f879176f111eba00ff06e0bc7d76e,Eltern Family,DPV Deutscher Pressevertrieb,magazine,Family & Parenting,,18,
abf2a95c76f111eb9c58f06e0bc7d76e,Airgun Shooter,Future Publishing Ltd,magazine,Hunting & Fishing,,17,
ac93cd8d76f111eba295f06e0bc7d76e,BÅcher Magazin,falkemedia GmbH & Co. KG.,magazine,Culture & Literature,,20,
acd8f2c576f111eb8af4f06e0bc7d76e,Guitar World,Future Publishing Ltd,magazine,"Movies, TV & Music",,18,
ad1da2fe76f111eb890bf06e0bc7d76e,Writer's Digest,Active Interest Media,magazine,Culture & Literature,,20,
ad59470c76f111eba520f06e0bc7d76e,HTML5 & CSS3 The Complete Manual,Future Publishing Ltd,magazine,none,,4,
ad923c8276f111eb8a05f06e0bc7d76e,Multihulls Today,Blue Water Sailing,magazine,Boating & Aviation,,18,
add18f1276f111ebb5d0f06e0bc7d76e,Photoshop for beginners,Dennis Publishing UK,magazine,Photography,,11,
ae09300c76f111eb8704f06e0bc7d76e,hinge,Acer Inc.,magazine,Art & Architecture,,18,
ae45187776f111eba822f06e0bc7d76e,Best of Mollie Makes,Immediate Media Company London Limited,magazine,none,,4,
ae8e0a4776f111eba080f06e0bc7d76e,THE WORLD?S MOST INCREDIBLE TATTOOS ,Dennis Publishing UK,magazine,none,,4,
aed0b14e76f111eb86e5f06e0bc7d76e,Pro Guide to Crochet,Immediate Media Company London Limited,magazine,Crafts,,6,
af15be3576f111eb97cff06e0bc7d76e,Island Racer,"Mortons Media Group, Ltd",magazine,Sports,,6,
af5bdbfa76f111ebae59f06e0bc7d76e,Clash of Clans: The unofficial Guide,Dennis Publishing UK,magazine,Tech & Gaming,,13,
afa8043d76f111eba780f06e0bc7d76e,Mac OS X Genius Guide Volume 1,Future Publishing Ltd,magazine,none,,4,
afe7f35a76f111eb81bff06e0bc7d76e,A Royal Celebration,Hearst Magazines UK,magazine,none,,4,
b02eebb576f111eb808df06e0bc7d76e,GQ,Conde Nast US,magazine,Men's Lifestyle,,15,
b07062ad76f111ebb290f06e0bc7d76e,The Digital Art Book,Future Publishing Ltd,magazine,none,,4,
b27541df76f111eb8401f06e0bc7d76e,Advanced Photography Camera Skills,Future Publishing Ltd,magazine,Photography,,11,
b2b35c3976f111eb9ed0f06e0bc7d76e,Oasis - The Ultimate Music Guide,Future Publishing Ltd,magazine,none,,4,
b2edf5a776f111eba09ef06e0bc7d76e,The Week,Dennis Publishing UK,magazine,News & Politics,,15,
b32d462176f111ebba91f06e0bc7d76e,Schîner Wohnen,DPV Deutscher Pressevertrieb,magazine,Home & Garden,,13,
b37614e276f111eb97d4f06e0bc7d76e,Huisgenoot Wors,Media 24 Ltd,magazine,none,,4,
b3be32f876f111ebb96df06e0bc7d76e,Computer Active Make Your PC Faster Than Ever,Dennis Publishing UK,magazine,none,,4,
b40f696b76f111ebbfc1f06e0bc7d76e,Cottages and Bungalows,Engaged Media,magazine,Home & Garden,,13,
b45907af76f111ebbb3af06e0bc7d76e,T3 India,Next Gen Publishing Limited,magazine,Tech & Gaming,,13,
b49477f876f111eb89f0f06e0bc7d76e,Cyclist Australia,Citrus Media,magazine,Travel & Outdoor,,16,
b4cf555d76f111ebb2d2f06e0bc7d76e,Paris Capitale,BUZZ/Paris Capitale,magazine,Luxury,,6,
b50b7db876f111ebb81bf06e0bc7d76e,GLAMOUR South Africa,Content Nation Media (Pty) Ltd,magazine,Fashion,,7,
b546d98376f111ebb11df06e0bc7d76e,50 Greatest Mysteries in the Universe,Kalmbach Publishing Co. - Magazines,magazine,Science,,7,
b58a5bbb76f111eb85eaf06e0bc7d76e,Classic Boat,Chelsea Magazine,magazine,Boating & Aviation,,18,
b5c8633876f111eba0b5f06e0bc7d76e,In Touch Weekly,"A360 Media, LLC",magazine,Celebrity & Gossip,,18,
b659c3b276f111eba87bf06e0bc7d76e,Top Gear Espa§a,Axel Springer Espana SA,magazine,Cars & Motorcycles,,18,
b6a15a4b76f111eb80aef06e0bc7d76e,Super Picsou GÇant,Disney Hachette Presse,magazine,Kids & Teens,,12,
b6e8ea8f76f111ebb65ef06e0bc7d76e,SUPWorld,SUPWORLD,magazine,Sports,,6,
b7245c9f76f111ebbd76f06e0bc7d76e,Auto Plus France,Societe EMAS,magazine,Cars & Motorcycles,,18,
b768933b76f111ebb275f06e0bc7d76e,Forbes Espa§a,Spain Media Consulting,magazine,Business & Finance,,18,
b7ef684576f111eba2c9f06e0bc7d76e,Drive Out - Routes that Rock,Media 24 Ltd,magazine,none,,4,
b82a9c4776f111eb830bf06e0bc7d76e,Literary Review of Canada,Literary Review of Canada,magazine,Culture & Literature,,20,
b8660c6076f111eb8105f06e0bc7d76e,Marie Claire @ Work Special,Future Publishing Ltd,magazine,Women's Lifestyle,,17,
b8a94c5676f111ebbb64f06e0bc7d76e,Open Magazine,Open Media Network Pvt Ltd,magazine,News & Politics,,15,
b933a24d76f111eb9117f06e0bc7d76e,Victoria,Hoffman Media,magazine,Food & Wine,,11,
b97280ae76f111eb8929f06e0bc7d76e,Screen Education,Australian Teachers of Media Incorporated,magazine,"Movies, TV & Music",,18,
b9adbc9976f111ebb55af06e0bc7d76e,Yacht Russia,Ajax-Press Ltd,magazine,Boating & Aviation,,18,
b9f6453576f111eba577f06e0bc7d76e,NZ Hot Rod,Hot Rod Publishing Ltd,magazine,Cars & Motorcycles,,18,
ba79b9ca76f111ebb01df06e0bc7d76e,Black Belt Magazine,Black Belt Magazine 1000 LLC,magazine,Sports,,6,
bac4476f76f111eba10df06e0bc7d76e,Planets & Solar System The Complete Manual ,Future Publishing Ltd,magazine,Science,,7,
bb0f38e376f111eb9884f06e0bc7d76e,Damaged Fall 2020,Kalmbach Publishing Co. - Magazines,magazine,Crafts,,6,
bb4985cb76f111eb9593f06e0bc7d76e,Closer Weekly,"A360 Media, LLC",magazine,Celebrity & Gossip,,18,
bb93e77c76f111eba7d0f06e0bc7d76e,Gramophone Magazine,Mark Allen Business & Leisure,magazine,"Movies, TV & Music",,18,
bbdfaa8476f111eb9054f06e0bc7d76e,Owner Driver,Are Media Pty Limited,magazine,Cars & Motorcycles,,18,
bc1dfd1676f111eb9b41f06e0bc7d76e,Moto Revue,Editions Lariviere SAS,magazine,Cars & Motorcycles,,18,
bc5a487076f111ebb985f06e0bc7d76e,British Vogue,Conde Nast Publications Ltd,magazine,Fashion,,7,
bc9bef1f76f111eb80a5f06e0bc7d76e,DÇcor Ideas,Media 24 Ltd,magazine,Home & Garden,,13,
bcda564076f111eb8724f06e0bc7d76e,Raspberry Pi for Beginners Mag Book,Dennis Publishing UK,magazine,Tech & Gaming,,13,
bd15edf276f111eb9124f06e0bc7d76e,WellBeing Yoga,Universal Wellbeing PTY Limited,magazine,none,,4,
bd5eb19e76f111eb85a3f06e0bc7d76e,Colouring Book: Cats and Dogs,Nuclear Enterprises Pty Ltd,magazine,Art & Architecture,,18,
bd992f7276f111eba383f06e0bc7d76e,BBC Focus Magazine present Earth from Space,Immediate Media Company London Limited,magazine,Science,,7,
bddc56c576f111ebb6c9f06e0bc7d76e,Games World of Puzzles,"Kappa Publishing Group, Inc.",magazine,Tech & Gaming,,13,
be37aa6776f111eb94bff06e0bc7d76e,Mistero Magazine,RTI spa,magazine,Science,,7,
be7e548276f111eb845df06e0bc7d76e,Stamp Collector,Warners Group Publications Plc,magazine,Crafts,,6,
bebc973776f111eb8508f06e0bc7d76e,The Atari Book,Future Publishing Ltd,magazine,none,,4,
bef9e00076f111eb8682f06e0bc7d76e,Vanidades MÇxico,Editorial Televisa SA de CV,magazine,Women's Lifestyle,,17,
bf39e84e76f111eb97b6f06e0bc7d76e,Motor Boat & Yachting Russia,LLC Motor Boat Media,magazine,Boating & Aviation,,18,
bf793b2f76f111eb8852f06e0bc7d76e,The Rake,The Rake Pte Ltd,magazine,Men's Lifestyle,,15,
bfbb757d76f111eb9543f06e0bc7d76e,Country Woman,Trusted Media Brands Inc.,magazine,Home & Garden,,13,
c00cfc9276f111ebba1af06e0bc7d76e,MiCasa,"Hearst Magazines, S.L.",magazine,Home & Garden,,13,
c04bc71c76f111eb99fef06e0bc7d76e,Horse & Hound Ask the Vet: Your questions answered,Future Publishing Ltd,magazine,none,,4,
c09ec1e476f111ebb015f06e0bc7d76e,50 Great British Locomotives,"Mortons Media Group, Ltd",magazine,Hobbies & Crafts,,16,
c0ef7b5f76f111eb9de2f06e0bc7d76e,GQ India,Conde Nast India Pvt. Ltd,magazine,Men's Lifestyle,,15,
c14cd66276f111ebae87f06e0bc7d76e,TV Times,Future Publishing Ltd,magazine,"Movies, TV & Music",,18,
c19243aa76f111eb8732f06e0bc7d76e,Watch!,CCG Ventures Inc.,magazine,Celebrity & Gossip,,18,
c1ce9e9276f111ebbac5f06e0bc7d76e,220 Triathlon,Immediate Media Company London Limited,magazine,Sports,,6,
c222b55376f111eb9c9cf06e0bc7d76e,Newsweek,The Newsweek/Daily Beast Company LLC,magazine,News & Politics,,15,
c25f499a76f111eba989f06e0bc7d76e,PC Gamer,Future Publishing Ltd,magazine,Gaming,,6,
c29dd8bb76f111ebbf07f06e0bc7d76e,≠Hola! Pràt-?-Porter,Hola S.L.,magazine,Fashion,,7,
c2dee59976f111ebb822f06e0bc7d76e,Antique Trader,Active Interest Media,magazine,Crafts,,6,
c3289e1876f111eba42bf06e0bc7d76e,Les IdÇes de ma maison,TVA Publications Inc.,magazine,Home & Garden,,13,
c37d20b776f111ebb596f06e0bc7d76e,The Mac Book Vol 7 Revised Edition,Future Publishing Ltd,magazine,none,,4,
c3bd4d5b76f111eb9a03f06e0bc7d76e,Anorak Magazine,Oksar Ltd,magazine,Family & Parenting,,18,
c3fceea776f111eb8babf06e0bc7d76e,True Love Shine,Media 24 Ltd,magazine,Women's Lifestyle,,17,
c4420ad776f111ebbfd1f06e0bc7d76e,Closer Hors-sÇrie Jeux,Reworld Media Magazines,magazine,Celebrity & Gossip,,18,
c47ab28d76f111ebb125f06e0bc7d76e,Parcelle99 - English edition,Edizioni Estemporanee - Azulee Srl,magazine,Food & Wine,,11,
c4befd6e76f111ebad51f06e0bc7d76e,The Caravan,Delhi Press Patra Prakashan Pte LTD,magazine,News & Politics,,15,
c4f9281d76f111eb9671f06e0bc7d76e,Vogue (D),Conde Nast Germany GmbH,magazine,Fashion,,7,
c5340e9976f111eb9042f06e0bc7d76e,Car and Driver,Hearst,magazine,Cars & Motorcycles,,18,
c56f0a2b76f111ebbf24f06e0bc7d76e,The TechRadar Camera Buying Guide,Future Publishing Ltd,magazine,Photography,,11,
c5aaee5d76f111ebbba4f06e0bc7d76e,50 Baby Knits,Immediate Media Company London Limited,magazine,Family & Parenting,,18,
c5e91a0276f111eba386f06e0bc7d76e,ImagineFX,Future Publishing Ltd,magazine,Tech & Gaming,,13,
c631150c76f111ebaae1f06e0bc7d76e,Colouring Book: Penguins and Polar,Nuclear Enterprises Pty Ltd,magazine,Art & Architecture,,18,
c68760ae76f111eb8341f06e0bc7d76e,TV Times,Future Publishing Ltd,magazine,"Movies, TV & Music",,18,
c6cda60176f111eb9211f06e0bc7d76e,Huisgenoot,Media 24 Ltd,magazine,Celebrity & Gossip,,18,
c712109b76f111eba265f06e0bc7d76e,The Independent Guide to the Apple iPad Mini ,Dennis Publishing UK,magazine,none,,4,
c74d725076f111eb8d91f06e0bc7d76e,McCall's Quilting,"Peak Media Properties, LLC",magazine,Crafts,,6,
c789c3d476f111eb8725f06e0bc7d76e,Who Do You Think You Are? ,Immediate Media Company London Limited,magazine,Culture & Literature,,20,
c7d02c9c76f111ebb916f06e0bc7d76e,Woman's World,Heinrich Bauer NA,magazine,Women's Lifestyle,,17,
c8114f5a76f111eb8565f06e0bc7d76e,DNA Health,The Limited Liability Company,magazine,Health & Fitness,,16,
c8493fee76f111eb808df06e0bc7d76e,Ultimate Guide to Pregnancy Fitness ,Dennis Publishing UK,magazine,none,,4,
c88af50576f111eba958f06e0bc7d76e,TV Plus English,Media 24 Ltd,magazine,Celebrity & Gossip,,18,
c8c9fd4676f111eb8a47f06e0bc7d76e,Quintessence,Conde Nast Germany GmbH,magazine,Women's Lifestyle,,17,
c9122b9f76f111eb8efbf06e0bc7d76e,Expert Android Volume 1,Future Publishing Ltd,magazine,none,,4,
c95b775076f111eba3d8f06e0bc7d76e,Colouring Book: Flora and Fruit,Nuclear Enterprises Pty Ltd,magazine,Art & Architecture,,18,
c995891f76f111ebaa3cf06e0bc7d76e,"Digital SLR Tips, Tricks & Fixes",Future Publishing Ltd,magazine,Photography,,11,
c9da428b76f111ebb5f9f06e0bc7d76e,AD Espa§a,"Ediciones Conde Nast, S.A.",magazine,Art & Architecture,,18,
ca13371a76f111eba6bbf06e0bc7d76e,Harper?s Bazaar India-Iconic! Ideas & Inspirations Behind The World?s Biggest Brand,Living Media India Limited,magazine,Luxury,,6,
ca5a6bc376f111eba303f06e0bc7d76e,DR GOOD ! KIDS,Reworld Media Magazines,magazine,Health & Fitness,,16,
ca97895276f111ebb8d9f06e0bc7d76e,Amateur Photographer,Kelsey Publishing Group,magazine,Photography,,11,
cad6547476f111eba9faf06e0bc7d76e,GEO,DPV Deutscher Pressevertrieb,magazine,Science,,7,
cb19f0be76f111eb966df06e0bc7d76e,Geo Special,DPV Deutscher Pressevertrieb,magazine,Travel & Outdoor,,16,
cb5e491876f111eba842f06e0bc7d76e,The Ultimate Guide to Web Design: Vol III,Future Publishing Ltd,magazine,Tech & Gaming,,13,
cbacadcd76f111eb80ddf06e0bc7d76e,MENOPAUSE,Zentrum fÅr bewusste Bewegung,magazine,Health & Fitness,,16,
cbee4a8876f111eba62ef06e0bc7d76e,Getaway,RamsayMedia (PTY) Ltd,magazine,Travel & Outdoor,,16,
cc36c01976f111eba828f06e0bc7d76e,Muy Interesante  Espa§a,"GyJ Espana Ediciones, S.L. S. en C.",magazine,Science,,7,
cc73a4ab76f111ebb36cf06e0bc7d76e,BMW Car,Kelsey Publishing Group,magazine,Cars & Motorcycles,,18,
ccb1372e76f111ebac1df06e0bc7d76e,Macworld UK,IDG Communications - UK,magazine,Tech & Gaming,,13,
cd002d4a76f111eba90af06e0bc7d76e,Mannschaft Magazin,Lautes Haus GmbH,magazine,Men's Lifestyle,,15,
cd3a1fda76f111eb9268f06e0bc7d76e,AUDIO Germany,Weka Media Publishing GmbH,magazine,Tech & Gaming,,13,
cd77842976f111eb8b69f06e0bc7d76e,Forbes Africa,ABN Publishing Pty Ltd (trading as Forbes Africa),magazine,Business & Finance,,18,
cdb5c90e76f111eb946ff06e0bc7d76e,The Art of Healing,LEGIT PUBLICATIONS,magazine,Health & Fitness,,16,
cdf38bd976f111eb95b9f06e0bc7d76e,Oxygen,"Pocket Outdoor Media, LLC",magazine,Health & Fitness,,16,
ce32fec276f111eb9738f06e0bc7d76e,New Zealand Listener,Are Media Pty Limited,magazine,News & Politics,,15,
ce6ebf1b76f111eb9290f06e0bc7d76e,Yachting World,Future Publishing Ltd,magazine,Boating & Aviation,,18,
ceab41a776f111eb85edf06e0bc7d76e,Gente,Hearst Magazines Italia spa,magazine,Celebrity & Gossip,,18,
ceeaa93a76f111eb9997f06e0bc7d76e,Artists Drawing and Inspiration,Sunray Publications Pty Ltd,magazine,Art & Architecture,,18,
cf21325b76f111ebbaebf06e0bc7d76e,Vogue Australia,News Life Media Pty Limited,magazine,Fashion,,7,
cf5dda9b76f111eb8391f06e0bc7d76e,ELLE Decoration Sweden,Aller Media AB,magazine,Home & Garden,,13,
cf9b523976f111eb9352f06e0bc7d76e,Esquire: The Big Black Book,Hearst Magazines UK,magazine,Luxury,,6,
cfe648a676f111eb8bcef06e0bc7d76e,Naples Illustrated,Palm Beach Media Group North LLC,magazine,Travel & Outdoor,,16,
d02ab1d676f111eb99c7f06e0bc7d76e,Home Journal,Tatler Asia Limited,magazine,Home & Garden,,13,
d074b6ed76f111eb97a6f06e0bc7d76e,The Raspberry Pi for kids,Dennis Publishing UK,magazine,Kids & Teens,,12,
d0b1d59376f111eba57ff06e0bc7d76e,Neptune Yachting Moteur,Editions Lariviere SAS,magazine,Boating & Aviation,,18,
d0f6741376f111eba11cf06e0bc7d76e,Le Point - Hors sÇrie Jeux,SEBDO,magazine,News & Politics,,15,
d13578d876f111eb9763f06e0bc7d76e,Hollywood Histories Revealed,Immediate Media Company London Limited,magazine,Culture & Literature,,20,
d1750b3276f111eba4f2f06e0bc7d76e,Official Xbox Magazine Special,Future Publishing Limited US,magazine,Gaming,,6,
d1b4490376f111eb8e24f06e0bc7d76e,Handmade Weddings,Immediate Media Company London Limited,magazine,Crafts,,6,
d1ede48676f111eb9a2df06e0bc7d76e,WHO,Are Media Pty Limited,magazine,Celebrity & Gossip,,18,
d22b660976f111eb8fdff06e0bc7d76e,MIT Sloan Management Review,MIT Sloan Management Review,magazine,Tech & Gaming,,13,
d26d206d76f111eb8300f06e0bc7d76e,Hemmings Classic Car,American City Business Journals_Hemmings,magazine,Cars & Motorcycles,,18,
d2aceb1376f111eb9c6ef06e0bc7d76e,Trade-A-Boat,Adventures Group Holdings Pty Ltd,magazine,Luxury,,6,
d2f4c24176f111ebacfaf06e0bc7d76e,Barbara,DPV Deutscher Pressevertrieb,magazine,Women's Lifestyle,,17,
d33755cc76f111eb938df06e0bc7d76e,J-14,"A360 Media, LLC",magazine,Celebrity & Gossip,,18,
d37a741d76f111eb806ff06e0bc7d76e,ForteanTimes: It Happened to Me vol.2,Dennis Publishing UK,magazine,Science,,7,
d3b71e6e76f111ebaf8cf06e0bc7d76e,WegRy 4x4 Roetegids,Media 24 Ltd,magazine,none,,4,
d3f5680c76f111eb858ff06e0bc7d76e,Boxing News,Kelsey Publishing Group,magazine,News & Politics,,15,
